PROJECT	proj_dbid	proj_gen_tech	proj_load_zone	proj_connect_cost_per_mw	proj_capacity_limit_mw	proj_variable_om
Oahu_CentralTrackingPV_547_na	.	CentralTrackingPV	Oahu	52000.0	9.7208904702	.
Oahu_CentralTrackingPV_548_na	.	CentralTrackingPV	Oahu	52000.0	3.5582467494	.
Oahu_CentralTrackingPV_549_na	.	CentralTrackingPV	Oahu	52000.0	0.663366948804	.
Oahu_CentralTrackingPV_54_na	.	CentralTrackingPV	Oahu	52000.0	2.32611093448	.
Oahu_CentralTrackingPV_550_na	.	CentralTrackingPV	Oahu	52000.0	1.82235172056	.
Oahu_CentralTrackingPV_551_na	.	CentralTrackingPV	Oahu	52000.0	0.0272177262	.
Oahu_CentralTrackingPV_552_na	.	CentralTrackingPV	Oahu	52000.0	0.3361915578	.
Oahu_CentralTrackingPV_553_na	.	CentralTrackingPV	Oahu	52000.0	3.49673907467	.
Oahu_CentralTrackingPV_554_na	.	CentralTrackingPV	Oahu	52000.0	4.71561814676	.
Oahu_CentralTrackingPV_555_na	.	CentralTrackingPV	Oahu	52000.0	13.1956966504	.
Oahu_CentralTrackingPV_556_na	.	CentralTrackingPV	Oahu	52000.0	37.7857835443	.
Oahu_CentralTrackingPV_557_na	.	CentralTrackingPV	Oahu	52000.0	45.2082333763	.
Oahu_CentralTrackingPV_558_na	.	CentralTrackingPV	Oahu	52000.0	47.98643755	.
Oahu_CentralTrackingPV_559_na	.	CentralTrackingPV	Oahu	52000.0	32.7983460235	.
Oahu_CentralTrackingPV_55_na	.	CentralTrackingPV	Oahu	52000.0	12.9597278639	.
Oahu_CentralTrackingPV_560_na	.	CentralTrackingPV	Oahu	52000.0	0.67032	.
Oahu_CentralTrackingPV_561_na	.	CentralTrackingPV	Oahu	52000.0	0.33959857339	.
Oahu_CentralTrackingPV_562_na	.	CentralTrackingPV	Oahu	52000.0	1.98015373391	.
Oahu_CentralTrackingPV_563_na	.	CentralTrackingPV	Oahu	52000.0	7.7592748422	.
Oahu_CentralTrackingPV_564_na	.	CentralTrackingPV	Oahu	52000.0	1.62243165	.
Oahu_CentralTrackingPV_565_na	.	CentralTrackingPV	Oahu	52000.0	0.079996077	.
Oahu_CentralTrackingPV_566_na	.	CentralTrackingPV	Oahu	52000.0	2.4818414838	.
Oahu_CentralTrackingPV_567_na	.	CentralTrackingPV	Oahu	52000.0	0.0358592682	.
Oahu_CentralTrackingPV_568_na	.	CentralTrackingPV	Oahu	52000.0	0.4947725706	.
Oahu_CentralTrackingPV_569_na	.	CentralTrackingPV	Oahu	52000.0	1.0856217834	.
Oahu_CentralTrackingPV_56_na	.	CentralTrackingPV	Oahu	52000.0	50.3034454289	.
Oahu_CentralTrackingPV_570_na	.	CentralTrackingPV	Oahu	52000.0	5.675207685	.
Oahu_CentralTrackingPV_571_na	.	CentralTrackingPV	Oahu	52000.0	18.9489912646	.
Oahu_CentralTrackingPV_572_na	.	CentralTrackingPV	Oahu	52000.0	17.5636645346	.
Oahu_CentralTrackingPV_573_na	.	CentralTrackingPV	Oahu	52000.0	56.4910600514	.
Oahu_CentralTrackingPV_574_na	.	CentralTrackingPV	Oahu	52000.0	56.6866774614	.
Oahu_CentralTrackingPV_575_na	.	CentralTrackingPV	Oahu	52000.0	39.2072872212	.
Oahu_CentralTrackingPV_576_na	.	CentralTrackingPV	Oahu	52000.0	0.735108301956	.
Oahu_CentralTrackingPV_577_na	.	CentralTrackingPV	Oahu	52000.0	0.0881276172	.
Oahu_CentralTrackingPV_578_na	.	CentralTrackingPV	Oahu	52000.0	0.0753558618288	.
Oahu_CentralTrackingPV_579_na	.	CentralTrackingPV	Oahu	52000.0	3.9807321141	.
Oahu_CentralTrackingPV_57_na	.	CentralTrackingPV	Oahu	52000.0	21.8116912969	.
Oahu_CentralTrackingPV_580_na	.	CentralTrackingPV	Oahu	52000.0	0.178279526477	.
Oahu_CentralTrackingPV_581_na	.	CentralTrackingPV	Oahu	52000.0	0.189221487	.
Oahu_CentralTrackingPV_582_na	.	CentralTrackingPV	Oahu	52000.0	0.8104822068	.
Oahu_CentralTrackingPV_583_na	.	CentralTrackingPV	Oahu	52000.0	5.6631498042	.
Oahu_CentralTrackingPV_584_na	.	CentralTrackingPV	Oahu	52000.0	9.2510391624	.
Oahu_CentralTrackingPV_585_na	.	CentralTrackingPV	Oahu	52000.0	30.6708885412	.
Oahu_CentralTrackingPV_586_na	.	CentralTrackingPV	Oahu	52000.0	19.5820904	.
Oahu_CentralTrackingPV_587_na	.	CentralTrackingPV	Oahu	52000.0	34.3666599704	.
Oahu_CentralTrackingPV_588_na	.	CentralTrackingPV	Oahu	52000.0	16.8756819731	.
Oahu_CentralTrackingPV_589_na	.	CentralTrackingPV	Oahu	52000.0	0.758067211188	.
Oahu_CentralTrackingPV_58_na	.	CentralTrackingPV	Oahu	52000.0	1.922108496	.
Oahu_CentralTrackingPV_590_na	.	CentralTrackingPV	Oahu	52000.0	3.11052	.
Oahu_CentralTrackingPV_591_na	.	CentralTrackingPV	Oahu	52000.0	0.1823523828	.
Oahu_CentralTrackingPV_592_na	.	CentralTrackingPV	Oahu	52000.0	0.373936597742	.
Oahu_CentralTrackingPV_593_na	.	CentralTrackingPV	Oahu	52000.0	0.0658827258348	.
Oahu_CentralTrackingPV_594_na	.	CentralTrackingPV	Oahu	52000.0	0.3234	.
Oahu_CentralTrackingPV_595_na	.	CentralTrackingPV	Oahu	52000.0	1.01576825893	.
Oahu_CentralTrackingPV_596_na	.	CentralTrackingPV	Oahu	52000.0	21.0312944982	.
Oahu_CentralTrackingPV_597_na	.	CentralTrackingPV	Oahu	52000.0	28.6962956473	.
Oahu_CentralTrackingPV_598_na	.	CentralTrackingPV	Oahu	52000.0	45.5718097758	.
Oahu_CentralTrackingPV_599_na	.	CentralTrackingPV	Oahu	52000.0	26.6103752964	.
Oahu_CentralTrackingPV_59_na	.	CentralTrackingPV	Oahu	52000.0	51.7127688269	.
Oahu_CentralTrackingPV_5_na	.	CentralTrackingPV	Oahu	52000.0	20.9960521184	.
Oahu_CentralTrackingPV_600_na	.	CentralTrackingPV	Oahu	52000.0	15.0875044715	.
Oahu_CentralTrackingPV_601_na	.	CentralTrackingPV	Oahu	52000.0	0.00598962121632	.
Oahu_CentralTrackingPV_602_na	.	CentralTrackingPV	Oahu	52000.0	0.18816	.
Oahu_CentralTrackingPV_603_na	.	CentralTrackingPV	Oahu	52000.0	1.140418944	.
Oahu_CentralTrackingPV_604_na	.	CentralTrackingPV	Oahu	52000.0	17.7965244593	.
Oahu_CentralTrackingPV_605_na	.	CentralTrackingPV	Oahu	52000.0	20.7499169531	.
Oahu_CentralTrackingPV_606_na	.	CentralTrackingPV	Oahu	52000.0	26.6947393843	.
Oahu_CentralTrackingPV_607_na	.	CentralTrackingPV	Oahu	52000.0	7.87775649528	.
Oahu_CentralTrackingPV_608_na	.	CentralTrackingPV	Oahu	52000.0	0.0063593376	.
Oahu_CentralTrackingPV_609_na	.	CentralTrackingPV	Oahu	52000.0	10.1803819236	.
Oahu_CentralTrackingPV_60_na	.	CentralTrackingPV	Oahu	52000.0	45.7904095303	.
Oahu_CentralTrackingPV_610_na	.	CentralTrackingPV	Oahu	52000.0	11.9337756972	.
Oahu_CentralTrackingPV_611_na	.	CentralTrackingPV	Oahu	52000.0	20.4178415952	.
Oahu_CentralTrackingPV_612_na	.	CentralTrackingPV	Oahu	52000.0	1.680320691	.
Oahu_CentralTrackingPV_613_na	.	CentralTrackingPV	Oahu	52000.0	2.1288415638	.
Oahu_CentralTrackingPV_614_na	.	CentralTrackingPV	Oahu	52000.0	3.7826112324	.
Oahu_CentralTrackingPV_615_na	.	CentralTrackingPV	Oahu	52000.0	5.258409618	.
Oahu_CentralTrackingPV_616_na	.	CentralTrackingPV	Oahu	52000.0	3.111879309	.
Oahu_CentralTrackingPV_617_na	.	CentralTrackingPV	Oahu	52000.0	0.1122054528	.
Oahu_CentralTrackingPV_618_na	.	CentralTrackingPV	Oahu	52000.0	20.7831204605	.
Oahu_CentralTrackingPV_619_na	.	CentralTrackingPV	Oahu	52000.0	34.6900141123	.
Oahu_CentralTrackingPV_61_na	.	CentralTrackingPV	Oahu	52000.0	37.248164772	.
Oahu_CentralTrackingPV_620_na	.	CentralTrackingPV	Oahu	52000.0	1.485075732	.
Oahu_CentralTrackingPV_621_na	.	CentralTrackingPV	Oahu	52000.0	8.7563559678	.
Oahu_CentralTrackingPV_622_na	.	CentralTrackingPV	Oahu	52000.0	34.507523573	.
Oahu_CentralTrackingPV_623_na	.	CentralTrackingPV	Oahu	52000.0	29.6179094425	.
Oahu_CentralTrackingPV_624_na	.	CentralTrackingPV	Oahu	52000.0	28.3027147015	.
Oahu_CentralTrackingPV_625_na	.	CentralTrackingPV	Oahu	52000.0	1.24350734743	.
Oahu_CentralTrackingPV_626_na	.	CentralTrackingPV	Oahu	52000.0	29.0095605442	.
Oahu_CentralTrackingPV_627_na	.	CentralTrackingPV	Oahu	52000.0	4.7095938204	.
Oahu_CentralTrackingPV_628_na	.	CentralTrackingPV	Oahu	52000.0	1.4806968666	.
Oahu_CentralTrackingPV_629_na	.	CentralTrackingPV	Oahu	52000.0	0.2775937416	.
Oahu_CentralTrackingPV_62_na	.	CentralTrackingPV	Oahu	52000.0	51.3285420379	.
Oahu_CentralTrackingPV_630_na	.	CentralTrackingPV	Oahu	52000.0	5.3501346486	.
Oahu_CentralTrackingPV_631_na	.	CentralTrackingPV	Oahu	52000.0	0.0244169352	.
Oahu_CentralTrackingPV_632_na	.	CentralTrackingPV	Oahu	52000.0	2.29757133371	.
Oahu_CentralTrackingPV_633_na	.	CentralTrackingPV	Oahu	52000.0	10.1240214592	.
Oahu_CentralTrackingPV_634_na	.	CentralTrackingPV	Oahu	52000.0	3.8740389702	.
Oahu_CentralTrackingPV_635_na	.	CentralTrackingPV	Oahu	52000.0	0.2795714208	.
Oahu_CentralTrackingPV_636_na	.	CentralTrackingPV	Oahu	52000.0	0.96896344482	.
Oahu_CentralTrackingPV_637_na	.	CentralTrackingPV	Oahu	52000.0	0.0780567354	.
Oahu_CentralTrackingPV_638_na	.	CentralTrackingPV	Oahu	52000.0	0.25284	.
Oahu_CentralTrackingPV_639_na	.	CentralTrackingPV	Oahu	52000.0	9.38997826452	.
Oahu_CentralTrackingPV_63_na	.	CentralTrackingPV	Oahu	52000.0	19.0378851222	.
Oahu_CentralTrackingPV_640_na	.	CentralTrackingPV	Oahu	52000.0	11.3119105663	.
Oahu_CentralTrackingPV_641_na	.	CentralTrackingPV	Oahu	52000.0	13.4379372859	.
Oahu_CentralTrackingPV_642_na	.	CentralTrackingPV	Oahu	52000.0	1.13575794856	.
Oahu_CentralTrackingPV_643_na	.	CentralTrackingPV	Oahu	52000.0	32.0968538856	.
Oahu_CentralTrackingPV_644_na	.	CentralTrackingPV	Oahu	52000.0	27.4714757654	.
Oahu_CentralTrackingPV_645_na	.	CentralTrackingPV	Oahu	52000.0	15.5310368346	.
Oahu_CentralTrackingPV_646_na	.	CentralTrackingPV	Oahu	52000.0	15.388659426	.
Oahu_CentralTrackingPV_647_na	.	CentralTrackingPV	Oahu	52000.0	0.84377378778	.
Oahu_CentralTrackingPV_648_na	.	CentralTrackingPV	Oahu	52000.0	13.3179495943	.
Oahu_CentralTrackingPV_649_na	.	CentralTrackingPV	Oahu	52000.0	2.50133119891	.
Oahu_CentralTrackingPV_64_na	.	CentralTrackingPV	Oahu	52000.0	0.89157422172	.
Oahu_CentralTrackingPV_650_na	.	CentralTrackingPV	Oahu	52000.0	0.9141935292	.
Oahu_CentralTrackingPV_651_na	.	CentralTrackingPV	Oahu	52000.0	1.9392514302	.
Oahu_CentralTrackingPV_652_na	.	CentralTrackingPV	Oahu	52000.0	0.632005038	.
Oahu_CentralTrackingPV_653_na	.	CentralTrackingPV	Oahu	52000.0	4.6141535118	.
Oahu_CentralTrackingPV_654_na	.	CentralTrackingPV	Oahu	52000.0	26.2567814788	.
Oahu_CentralTrackingPV_655_na	.	CentralTrackingPV	Oahu	52000.0	36.8563020739	.
Oahu_CentralTrackingPV_656_na	.	CentralTrackingPV	Oahu	52000.0	18.4735201997	.
Oahu_CentralTrackingPV_657_na	.	CentralTrackingPV	Oahu	52000.0	7.0957405974	.
Oahu_CentralTrackingPV_658_na	.	CentralTrackingPV	Oahu	52000.0	20.8943004295	.
Oahu_CentralTrackingPV_659_na	.	CentralTrackingPV	Oahu	52000.0	5.30163842368	.
Oahu_CentralTrackingPV_65_na	.	CentralTrackingPV	Oahu	52000.0	0.16882961613	.
Oahu_CentralTrackingPV_660_na	.	CentralTrackingPV	Oahu	52000.0	6.455225112	.
Oahu_CentralTrackingPV_661_na	.	CentralTrackingPV	Oahu	52000.0	3.1618424628	.
Oahu_CentralTrackingPV_662_na	.	CentralTrackingPV	Oahu	52000.0	4.02317110171	.
Oahu_CentralTrackingPV_663_na	.	CentralTrackingPV	Oahu	52000.0	32.0389834372	.
Oahu_CentralTrackingPV_664_na	.	CentralTrackingPV	Oahu	52000.0	4.3616857452	.
Oahu_CentralTrackingPV_665_na	.	CentralTrackingPV	Oahu	52000.0	6.0426065784	.
Oahu_CentralTrackingPV_666_na	.	CentralTrackingPV	Oahu	52000.0	26.8357264258	.
Oahu_CentralTrackingPV_667_na	.	CentralTrackingPV	Oahu	52000.0	5.05024217653	.
Oahu_CentralTrackingPV_668_na	.	CentralTrackingPV	Oahu	52000.0	23.1946326696	.
Oahu_CentralTrackingPV_669_na	.	CentralTrackingPV	Oahu	52000.0	12.3287630508	.
Oahu_CentralTrackingPV_66_na	.	CentralTrackingPV	Oahu	52000.0	44.6754619349	.
Oahu_CentralTrackingPV_670_na	.	CentralTrackingPV	Oahu	52000.0	0.537015549	.
Oahu_CentralTrackingPV_671_na	.	CentralTrackingPV	Oahu	52000.0	2.1203512848	.
Oahu_CentralTrackingPV_672_na	.	CentralTrackingPV	Oahu	52000.0	3.202911852	.
Oahu_CentralTrackingPV_673_na	.	CentralTrackingPV	Oahu	52000.0	0.7998728052	.
Oahu_CentralTrackingPV_674_na	.	CentralTrackingPV	Oahu	52000.0	0.0041488398	.
Oahu_CentralTrackingPV_675_na	.	CentralTrackingPV	Oahu	52000.0	16.0885244856	.
Oahu_CentralTrackingPV_676_na	.	CentralTrackingPV	Oahu	52000.0	22.2743729384	.
Oahu_CentralTrackingPV_677_na	.	CentralTrackingPV	Oahu	52000.0	9.0244191702	.
Oahu_CentralTrackingPV_678_na	.	CentralTrackingPV	Oahu	52000.0	1.6402863582	.
Oahu_CentralTrackingPV_679_na	.	CentralTrackingPV	Oahu	52000.0	9.77805132612	.
Oahu_CentralTrackingPV_67_na	.	CentralTrackingPV	Oahu	52000.0	57.899262351	.
Oahu_CentralTrackingPV_680_na	.	CentralTrackingPV	Oahu	52000.0	1.30939819584	.
Oahu_CentralTrackingPV_681_na	.	CentralTrackingPV	Oahu	52000.0	0.186750858	.
Oahu_CentralTrackingPV_682_na	.	CentralTrackingPV	Oahu	52000.0	1.783049142	.
Oahu_CentralTrackingPV_683_na	.	CentralTrackingPV	Oahu	52000.0	0.0202556592	.
Oahu_CentralTrackingPV_684_na	.	CentralTrackingPV	Oahu	52000.0	0.00588	.
Oahu_CentralTrackingPV_685_na	.	CentralTrackingPV	Oahu	52000.0	3.5533686132	.
Oahu_CentralTrackingPV_686_na	.	CentralTrackingPV	Oahu	52000.0	2.2416957276	.
Oahu_CentralTrackingPV_687_na	.	CentralTrackingPV	Oahu	52000.0	0.0294	.
Oahu_CentralTrackingPV_688_na	.	CentralTrackingPV	Oahu	52000.0	1.6629164202	.
Oahu_CentralTrackingPV_689_na	.	CentralTrackingPV	Oahu	52000.0	1.54241413687	.
Oahu_CentralTrackingPV_68_na	.	CentralTrackingPV	Oahu	52000.0	8.09357472168	.
Oahu_CentralTrackingPV_690_na	.	CentralTrackingPV	Oahu	52000.0	6.27813411792	.
Oahu_CentralTrackingPV_691_na	.	CentralTrackingPV	Oahu	52000.0	9.7864822818	.
Oahu_CentralTrackingPV_692_na	.	CentralTrackingPV	Oahu	52000.0	14.954588271	.
Oahu_CentralTrackingPV_693_na	.	CentralTrackingPV	Oahu	52000.0	0.0155761494	.
Oahu_CentralTrackingPV_694_na	.	CentralTrackingPV	Oahu	52000.0	3.41193646987	.
Oahu_CentralTrackingPV_695_na	.	CentralTrackingPV	Oahu	52000.0	1.98454090716	.
Oahu_CentralTrackingPV_696_na	.	CentralTrackingPV	Oahu	52000.0	6.7643001384	.
Oahu_CentralTrackingPV_697_na	.	CentralTrackingPV	Oahu	52000.0	7.6200125988	.
Oahu_CentralTrackingPV_698_na	.	CentralTrackingPV	Oahu	52000.0	0.844684275204	.
Oahu_CentralTrackingPV_699_na	.	CentralTrackingPV	Oahu	52000.0	3.10413848598	.
Oahu_CentralTrackingPV_69_na	.	CentralTrackingPV	Oahu	52000.0	4.00797182621	.
Oahu_CentralTrackingPV_6_na	.	CentralTrackingPV	Oahu	52000.0	0.0184891308	.
Oahu_CentralTrackingPV_700_na	.	CentralTrackingPV	Oahu	52000.0	6.559605696	.
Oahu_CentralTrackingPV_701_na	.	CentralTrackingPV	Oahu	52000.0	21.3278928114	.
Oahu_CentralTrackingPV_702_na	.	CentralTrackingPV	Oahu	52000.0	1.45824	.
Oahu_CentralTrackingPV_703_na	.	CentralTrackingPV	Oahu	52000.0	18.8694784824	.
Oahu_CentralTrackingPV_704_na	.	CentralTrackingPV	Oahu	52000.0	41.7296114878	.
Oahu_CentralTrackingPV_705_na	.	CentralTrackingPV	Oahu	52000.0	9.47034586344	.
Oahu_CentralTrackingPV_706_na	.	CentralTrackingPV	Oahu	52000.0	5.8236926496	.
Oahu_CentralTrackingPV_707_na	.	CentralTrackingPV	Oahu	52000.0	2.8957525296	.
Oahu_CentralTrackingPV_708_na	.	CentralTrackingPV	Oahu	52000.0	29.0329576404	.
Oahu_CentralTrackingPV_709_na	.	CentralTrackingPV	Oahu	52000.0	54.6107172542	.
Oahu_CentralTrackingPV_70_na	.	CentralTrackingPV	Oahu	52000.0	20.0722889716	.
Oahu_CentralTrackingPV_710_na	.	CentralTrackingPV	Oahu	52000.0	30.048347516	.
Oahu_CentralTrackingPV_711_na	.	CentralTrackingPV	Oahu	52000.0	1.45624356948	.
Oahu_CentralTrackingPV_712_na	.	CentralTrackingPV	Oahu	52000.0	0.595025718	.
Oahu_CentralTrackingPV_713_na	.	CentralTrackingPV	Oahu	52000.0	28.7652724044	.
Oahu_CentralTrackingPV_714_na	.	CentralTrackingPV	Oahu	52000.0	46.3993740882	.
Oahu_CentralTrackingPV_715_na	.	CentralTrackingPV	Oahu	52000.0	9.37395938052	.
Oahu_CentralTrackingPV_716_na	.	CentralTrackingPV	Oahu	52000.0	0.423791368678	.
Oahu_CentralTrackingPV_717_na	.	CentralTrackingPV	Oahu	52000.0	17.8714448027	.
Oahu_CentralTrackingPV_718_na	.	CentralTrackingPV	Oahu	52000.0	54.0646221973	.
Oahu_CentralTrackingPV_719_na	.	CentralTrackingPV	Oahu	52000.0	40.0888826654	.
Oahu_CentralTrackingPV_71_na	.	CentralTrackingPV	Oahu	52000.0	35.9239504462	.
Oahu_CentralTrackingPV_720_na	.	CentralTrackingPV	Oahu	52000.0	0.0026143362	.
Oahu_CentralTrackingPV_721_na	.	CentralTrackingPV	Oahu	52000.0	0.15876	.
Oahu_CentralTrackingPV_722_na	.	CentralTrackingPV	Oahu	52000.0	2.7382332096	.
Oahu_CentralTrackingPV_723_na	.	CentralTrackingPV	Oahu	52000.0	13.7269785761	.
Oahu_CentralTrackingPV_724_na	.	CentralTrackingPV	Oahu	52000.0	31.5819976164	.
Oahu_CentralTrackingPV_725_na	.	CentralTrackingPV	Oahu	52000.0	3.78517724264	.
Oahu_CentralTrackingPV_726_na	.	CentralTrackingPV	Oahu	52000.0	1.1624521272	.
Oahu_CentralTrackingPV_727_na	.	CentralTrackingPV	Oahu	52000.0	3.0946678728	.
Oahu_CentralTrackingPV_728_na	.	CentralTrackingPV	Oahu	52000.0	0.399959952	.
Oahu_CentralTrackingPV_729_na	.	CentralTrackingPV	Oahu	52000.0	14.9486868384	.
Oahu_CentralTrackingPV_72_na	.	CentralTrackingPV	Oahu	52000.0	39.7692961512	.
Oahu_CentralTrackingPV_730_na	.	CentralTrackingPV	Oahu	52000.0	0.52332	.
Oahu_CentralTrackingPV_731_na	.	CentralTrackingPV	Oahu	52000.0	0.79784985	.
Oahu_CentralTrackingPV_73_na	.	CentralTrackingPV	Oahu	52000.0	25.4100700577	.
Oahu_CentralTrackingPV_74_na	.	CentralTrackingPV	Oahu	52000.0	55.7452408103	.
Oahu_CentralTrackingPV_75_na	.	CentralTrackingPV	Oahu	52000.0	18.3563711016	.
Oahu_CentralTrackingPV_76_na	.	CentralTrackingPV	Oahu	52000.0	22.0992971791	.
Oahu_CentralTrackingPV_77_na	.	CentralTrackingPV	Oahu	52000.0	24.7591233347	.
Oahu_CentralTrackingPV_78_na	.	CentralTrackingPV	Oahu	52000.0	0.129208981314	.
Oahu_CentralTrackingPV_79_na	.	CentralTrackingPV	Oahu	52000.0	0.0588	.
Oahu_CentralTrackingPV_7_na	.	CentralTrackingPV	Oahu	52000.0	9.9911370342	.
Oahu_CentralTrackingPV_80_na	.	CentralTrackingPV	Oahu	52000.0	1.224725208	.
Oahu_CentralTrackingPV_81_na	.	CentralTrackingPV	Oahu	52000.0	14.9492314734	.
Oahu_CentralTrackingPV_82_na	.	CentralTrackingPV	Oahu	52000.0	54.706437686	.
Oahu_CentralTrackingPV_83_na	.	CentralTrackingPV	Oahu	52000.0	57.8995109986	.
Oahu_CentralTrackingPV_84_na	.	CentralTrackingPV	Oahu	52000.0	10.2487689931	.
Oahu_CentralTrackingPV_85_na	.	CentralTrackingPV	Oahu	52000.0	4.2967762488	.
Oahu_CentralTrackingPV_86_na	.	CentralTrackingPV	Oahu	52000.0	4.76687628119	.
Oahu_CentralTrackingPV_87_na	.	CentralTrackingPV	Oahu	52000.0	29.5787620078	.
Oahu_CentralTrackingPV_88_na	.	CentralTrackingPV	Oahu	52000.0	27.1981221977	.
Oahu_CentralTrackingPV_89_na	.	CentralTrackingPV	Oahu	52000.0	42.1136523864	.
Oahu_CentralTrackingPV_8_na	.	CentralTrackingPV	Oahu	52000.0	7.89262876164	.
Oahu_CentralTrackingPV_90_na	.	CentralTrackingPV	Oahu	52000.0	6.47835515628	.
Oahu_CentralTrackingPV_91_na	.	CentralTrackingPV	Oahu	52000.0	2.73412932416	.
Oahu_CentralTrackingPV_92_na	.	CentralTrackingPV	Oahu	52000.0	3.49330294614	.
Oahu_CentralTrackingPV_93_na	.	CentralTrackingPV	Oahu	52000.0	0.720186369	.
Oahu_CentralTrackingPV_94_na	.	CentralTrackingPV	Oahu	52000.0	0.768199800648	.
Oahu_CentralTrackingPV_95_na	.	CentralTrackingPV	Oahu	52000.0	26.4066433688	.
Oahu_CentralTrackingPV_96_na	.	CentralTrackingPV	Oahu	52000.0	52.024827624	.
Oahu_CentralTrackingPV_97_na	.	CentralTrackingPV	Oahu	52000.0	57.8997630506	.
Oahu_CentralTrackingPV_98_na	.	CentralTrackingPV	Oahu	52000.0	18.6906964062	.
Oahu_CentralTrackingPV_99_na	.	CentralTrackingPV	Oahu	52000.0	0.736721958	.
Oahu_CentralTrackingPV_9_na	.	CentralTrackingPV	Oahu	52000.0	10.7636616889	.
Oahu_Chevron_GEN4	.	Chevron_LSFO_3.2_MW_GT_cogen	Oahu	0.0	.	4.935
Oahu_Chevron_GEN1_GEN2_GEN3	.	Chevron_LSFO_3_MW_GT_cogen	Oahu	0.0	.	4.935
Oahu_DistPV_1_na	.	DistPV	Oahu	0.0	3022.50897847	.
Oahu_HPower_GEN1	.	HPower_MLG_60_MW_ST	Oahu	0.0	.	6.1425
Oahu_Honolulu_H8	.	Honolulu_LSFO_48.6_MW_ST	Oahu	0.0	.	8.19
Oahu_Honolulu_H9	.	Honolulu_LSFO_51.7_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahe_K5	.	Kahe_LSFO_128.1_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahe_K6	.	Kahe_LSFO_128.7_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahe_K1	.	Kahe_LSFO_77.9_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahe_K2	.	Kahe_LSFO_78.1_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahe_K3	.	Kahe_LSFO_82.1_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahe_K4	.	Kahe_LSFO_87.2_MW_ST	Oahu	0.0	.	8.19
Oahu_Kahuku_1	.	Kahuku_30_MW_WT	Oahu	0.0	.	0.0
Oahu_Kalaeloa_CC1_CC2	.	Kalaeloa_107_MW_CC_cogen	Oahu	0.0	.	6.1425
Oahu_Kalaeloa_KAS2	.	Kalaeloa_5_MW_PV	Oahu	0.0	.	0.0
Oahu_Kawailoa_1	.	Kawailoa_69_MW_WT	Oahu	0.0	.	0.0
Oahu_Reciprocating	.	Reciprocating	Oahu	108000.0	.	.
Oahu_SCCT_Biodiesel	.	SCCT_Biodiesel	Oahu	136000.0	.	.
Oahu_SCCT_LNG	.	SCCT_LNG	Oahu	139000.0	.	.
Oahu_Solar_DistPV	.	Solar_210_MW_PV	Oahu	0.0	.	0.0
Oahu_Tesoro_GEN1	.	Tesoro_LSFO_20_MW_GT_cogen	Oahu	0.0	.	4.935
Oahu_Waiau_W10_W9	.	Waiau_High-Sulfur-Diesel_51.2_MW_GT	Oahu	0.0	.	4.935
Oahu_Waiau_W3	.	Waiau_LSFO_47.2_MW_ST	Oahu	0.0	.	8.19
Oahu_Waiau_W4	.	Waiau_LSFO_47.7_MW_ST	Oahu	0.0	.	8.19
Oahu_Waiau_W6	.	Waiau_LSFO_51.8_MW_ST	Oahu	0.0	.	8.19
Oahu_Waiau_W5	.	Waiau_LSFO_51.9_MW_ST	Oahu	0.0	.	8.19
Oahu_Waiau_W7_W8	.	Waiau_LSFO_77.8_MW_ST	Oahu	0.0	.	8.19
Oahu_Wind_101_na	.	Wind	Oahu	35278017.77	20.0	.
Oahu_Wind_102_na	.	Wind	Oahu	15288393.55	305.0	.
Oahu_Wind_103_na	.	Wind	Oahu	27886929.97	100.0	.
Oahu_Wind_104_na	.	Wind	Oahu	15583138.15	27.5	.
Oahu_Wind_105_na	.	Wind	Oahu	22754142.3	17.5	.
Oahu_Wind_106_na	.	Wind	Oahu	14222969.17	60.0	.
Oahu_Wind_107_na	.	Wind	Oahu	11228940.68	20.0	.
Oahu_Wind_201_na	.	Wind	Oahu	17939019.25	37.5	.
Oahu_Wind_202_na	.	Wind	Oahu	26773212.2	220.0	.
Oahu_Wind_203_na	.	Wind	Oahu	14047185.26	50.0	.
Oahu_Wind_204_na	.	Wind	Oahu	23895687.3	15.0	.
Oahu_Wind_205_na	.	Wind	Oahu	26096723.48	20.0	.
Oahu_Wind_206_na	.	Wind	Oahu	33722652.03	10.0	.
Oahu_Wind_207_na	.	Wind	Oahu	14503024.19	120.0	.
Oahu_Wind_208_na	.	Wind	Oahu	10927410.24	82.5	.
Oahu_Wind_209_na	.	Wind	Oahu	10837218.84	2.5	.
Oahu_Wind_301_na	.	Wind	Oahu	13168838.03	120.0	.
Oahu_Wind_302_na	.	Wind	Oahu	25621829.28	52.5	.
Oahu_Wind_303_na	.	Wind	Oahu	32178733.94	15.0	.
Oahu_Wind_304_na	.	Wind	Oahu	32717254.32	57.5	.
Oahu_Wind_305_na	.	Wind	Oahu	26503751.45	170.0	.
Oahu_Wind_306_na	.	Wind	Oahu	23195068.72	27.5	.
Oahu_Wind_307_na	.	Wind	Oahu	11080690.12	75.0	.
