PROJECT	proj_dbid	proj_gen_tech	proj_load_zone	proj_connect_cost_per_mw	proj_capacity_limit_mw	proj_variable_om
Oahu_Wind_403_na	.	Wind	Oahu	35423.32401	47.5	.
Oahu_Wind_404_na	.	Wind	Oahu	17598.96303	50.0	.
Oahu_Wind_405_na	.	Wind	Oahu	9804.339164	45.0	.
Oahu_Wind_406_na	.	Wind	Oahu	20185.26453	42.5	.
Oahu_Wind_407_na	.	Wind	Oahu	24253.0924	12.5	.
Oahu_Wind_408_na	.	Wind	Oahu	32151.64396	15.0	.
Oahu_Wind_409_na	.	Wind	Oahu	27788.58595	50.0	.
Oahu_Wind_410_na	.	Wind	Oahu	23726.53347	2.5	.
Oahu_Wind_501_na	.	Wind	Oahu	34497.39118	242.5	.
Oahu_Wind_502_na	.	Wind	Oahu	26868.00635	42.5	.
Oahu_Wind_503_na	.	Wind	Oahu	20211.23717	117.5	.
Oahu_Wind_504_na	.	Wind	Oahu	8981.047307	20.0	.
Oahu_Wind_505_na	.	Wind	Oahu	28538.64355	42.5	.
Oahu_Wind_506_na	.	Wind	Oahu	36420.84262	7.5	.
Oahu_Wind_507_na	.	Wind	Oahu	22047.39162	10.0	.
Oahu_Wind_508_na	.	Wind	Oahu	23670.48981	2.5	.
Oahu_Wind_509_na	.	Wind	Oahu	21091.14736	2.5	.
